,class,ID,a1_1,a1_2,a1_3,a2_1,a2_2,a2_3,a3_1,a3_2,a4_1,a4_2,a4_3,a5_1,a5_2,a5_3,a5_4,a6_1,a6_2
329,1,data_331,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False
330,0,data_332,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True
331,1,data_333,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False
332,0,data_334,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
333,1,data_335,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False
334,0,data_336,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True
335,0,data_337,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
336,0,data_338,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
337,0,data_339,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
338,1,data_340,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
339,0,data_341,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
340,1,data_342,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
341,0,data_343,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
342,1,data_344,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
343,0,data_345,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
344,1,data_346,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
345,1,data_347,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
346,0,data_348,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
347,1,data_349,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False
348,0,data_350,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
349,1,data_351,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False
350,0,data_352,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True
351,0,data_353,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
352,1,data_354,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True
353,1,data_355,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
354,0,data_356,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
355,1,data_357,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
356,0,data_358,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
357,1,data_359,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False
358,0,data_360,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True
359,0,data_361,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False
360,1,data_362,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True
361,1,data_363,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
362,0,data_364,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True
363,1,data_365,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
364,0,data_366,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True
365,1,data_367,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False
366,0,data_368,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
367,1,data_369,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
368,0,data_370,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
369,0,data_371,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False
370,0,data_372,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True
371,0,data_373,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False
372,0,data_374,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True
373,0,data_375,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False
374,0,data_376,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True
375,1,data_377,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False
376,0,data_378,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True
377,0,data_379,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False
378,0,data_380,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True
379,0,data_381,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
380,0,data_382,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
381,0,data_383,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False
382,0,data_384,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True
383,0,data_385,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False
384,0,data_386,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True
385,0,data_387,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False
386,1,data_388,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
387,0,data_389,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False
388,1,data_390,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True
389,0,data_391,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False
390,1,data_392,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True
391,0,data_393,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
392,1,data_394,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True
393,1,data_395,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
394,0,data_396,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True
395,1,data_397,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False
396,0,data_398,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True
397,1,data_399,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False
398,0,data_400,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True
399,0,data_401,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False
400,1,data_402,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True
401,1,data_403,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False
402,0,data_404,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True
403,1,data_405,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False
404,0,data_406,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True
405,1,data_407,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False
406,0,data_408,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True
407,0,data_409,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False
408,1,data_410,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True
409,1,data_411,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
410,0,data_412,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True
411,1,data_413,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False
412,0,data_414,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True
413,1,data_415,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False
414,0,data_416,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True
415,1,data_417,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False
416,0,data_418,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True
417,0,data_419,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
418,0,data_420,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True
419,0,data_421,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False
420,0,data_422,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True
421,0,data_423,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False
422,0,data_424,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True
423,1,data_425,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False
424,0,data_426,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True
425,0,data_427,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
426,0,data_428,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True
427,0,data_429,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False
428,0,data_430,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True
429,0,data_431,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False
430,0,data_432,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True
